# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Star_id_1, Star_id_2 : Id numbers of stars (see stars.txt)
# Vrel_inf : Relative velocity at infinite separation
# ImpParam : Impact parameter
# Tend     : Total integration time (in physical units)

Coll_id Star_id_1 Star_id_2 Vrel_inf    ImpParam    Tend     
   7463        30        94 6.00000e+00 3.35171e+00 2.500e+01
   7464        30        94 6.00000e+00 3.35171e+00 2.500e+01
   7465        30        94 1.00000e+01 0.00000e+00 2.500e+01
   7466        30        94 1.00000e+01 2.74653e-01 2.500e+01
   7467        30        94 1.00000e+01 5.49307e-01 2.500e+01
   7468        30        94 1.00000e+01 8.23960e-01 2.500e+01
   7469        30        94 1.00000e+01 1.15354e+00 2.500e+01
   7470        30        94 1.00000e+01 1.48313e+00 2.500e+01
   7471        30        94 1.00000e+01 1.81271e+00 2.500e+01
   7472        30        94 1.00000e+01 2.30709e+00 2.500e+01
   7473        30        94 1.00000e+01 2.80146e+00 2.500e+01
   7474        30        94 1.00000e+01 3.29584e+00 2.500e+01
   7475        30        97 1.00000e-01 0.00000e+00 2.500e+01
   7476        30        97 1.00000e-01 4.26443e+00 2.500e+01
   7477        30        97 1.00000e-01 8.52885e+00 2.500e+01
   7478        30        97 1.00000e-01 1.27933e+01 2.500e+01
   7479        30        97 1.00000e-01 1.79106e+01 2.500e+01
   7480        30        97 1.00000e-01 2.30279e+01 2.500e+01
   7481        30        97 1.00000e-01 2.81452e+01 2.500e+01
   7482        30        97 1.00000e-01 3.58212e+01 1.500e+02
   7483        30        97 1.00000e-01 4.34971e+01 1.500e+02
   7484        30        97 1.00000e-01 5.11731e+01 1.500e+02
   7485        30        97 1.00000e+00 0.00000e+00 2.500e+01
   7486        30        97 1.00000e+00 5.16850e-01 2.500e+01
   7487        30        97 1.00000e+00 1.03370e+00 2.500e+01
   7488        30        97 1.00000e+00 1.55055e+00 2.500e+01
   7489        30        97 1.00000e+00 2.17077e+00 2.500e+01
   7490        30        97 1.00000e+00 2.79099e+00 3.000e+02
   7491        30        97 1.00000e+00 3.41121e+00 2.500e+01
   7492        30        97 1.00000e+00 4.34154e+00 2.500e+01
   7493        30        97 1.00000e+00 5.27187e+00 2.500e+01
   7494        30        97 1.00000e+00 6.20220e+00 2.500e+01
   7495        30        97 1.00000e+00 6.20220e+00 2.500e+01
   7496        30        97 3.00000e+00 0.00000e+00 2.500e+01
   7497        30        97 3.00000e+00 3.25964e-01 2.500e+01
   7498        30        97 3.00000e+00 6.51928e-01 2.500e+01
   7499        30        97 3.00000e+00 9.77893e-01 1.500e+02
   7500        30        97 3.00000e+00 1.36905e+00 2.500e+01
   7501        30        97 3.00000e+00 1.76021e+00 2.500e+01
   7502        30        97 3.00000e+00 2.15136e+00 2.500e+01
   7503        30        97 3.00000e+00 2.73810e+00 2.500e+01
   7504        30        97 3.00000e+00 3.32483e+00 2.500e+01
   7505        30        97 3.00000e+00 3.91157e+00 2.500e+01
   7506        30        97 6.00000e+00 0.00000e+00 1.500e+02
   7507        30        97 6.00000e+00 3.01943e-01 1.500e+02
   7508        30        97 6.00000e+00 6.03887e-01 2.500e+01
   7509        30        97 6.00000e+00 9.05830e-01 2.500e+01
   7510        30        97 6.00000e+00 1.26816e+00 2.500e+01
   7511        30        97 6.00000e+00 1.63049e+00 2.500e+01
   7512        30        97 6.00000e+00 1.99283e+00 2.500e+01
   7513        30        97 6.00000e+00 2.53632e+00 2.500e+01
   7514        30        97 6.00000e+00 3.07982e+00 2.500e+01
   7515        30        97 6.00000e+00 3.62332e+00 2.500e+01
   7516        30        97 1.00000e+01 0.00000e+00 2.500e+01
   7517        30        97 1.00000e+01 2.96567e-01 2.500e+01
   7518        30        97 1.00000e+01 5.93135e-01 2.500e+01
   7519        30        97 1.00000e+01 8.89702e-01 2.500e+01
   7520        30        97 1.00000e+01 1.24558e+00 2.500e+01
   7521        30        97 1.00000e+01 1.60146e+00 2.500e+01
   7522        30        97 1.00000e+01 1.95735e+00 2.500e+01
   7523        30        97 1.00000e+01 1.95735e+00 2.500e+01
   7524        30        97 1.00000e+01 2.49117e+00 2.500e+01
   7525        30        97 1.00000e+01 3.02499e+00 2.500e+01
   7526        30        97 1.00000e+01 3.55881e+00 2.500e+01
   7527        30       105 1.00000e-01 0.00000e+00 2.500e+01
   7528        30       105 1.00000e-01 5.08399e+00 2.500e+01
   7529        30       105 1.00000e-01 1.01680e+01 2.500e+01
   7530        30       105 1.00000e-01 1.52520e+01 2.500e+01
   7531        30       105 1.00000e-01 2.13528e+01 2.500e+01
   7532        30       105 1.00000e-01 2.74536e+01 2.500e+01
   7533        30       105 1.00000e-01 3.35543e+01 2.500e+01
   7534        30       105 1.00000e-01 4.27055e+01 1.500e+02
   7535        30       105 1.00000e-01 5.18567e+01 1.500e+02
   7536        30       105 1.00000e-01 6.10079e+01 1.500e+02
   7537        30       105 1.00000e+00 0.00000e+00 2.500e+01
   7538        30       105 1.00000e+00 6.04448e-01 2.500e+01
   7539        30       105 1.00000e+00 1.20890e+00 2.500e+01
   7540        30       105 1.00000e+00 1.81334e+00 2.500e+01
   7541        30       105 1.00000e+00 2.53868e+00 2.500e+01
   7542        30       105 1.00000e+00 3.26402e+00 2.500e+01
   7543        30       105 1.00000e+00 3.98936e+00 1.500e+02
   7544        30       105 1.00000e+00 5.07737e+00 2.500e+01
   7545        30       105 1.00000e+00 6.16537e+00 2.500e+01
   7546        30       105 1.00000e+00 7.25338e+00 2.500e+01
   7547        30       105 3.00000e+00 0.00000e+00 2.500e+01
   7548        30       105 3.00000e+00 3.69548e-01 2.500e+01
   7549        30       105 3.00000e+00 7.39097e-01 2.500e+01
   7550        30       105 3.00000e+00 1.10865e+00 1.500e+02
   7551        30       105 3.00000e+00 1.55210e+00 2.500e+01
   7552        30       105 3.00000e+00 1.99556e+00 2.500e+01
   7553        30       105 3.00000e+00 2.43902e+00 2.500e+01
   7554        30       105 3.00000e+00 3.10421e+00 2.500e+01
   7555        30       105 3.00000e+00 3.76939e+00 2.500e+01
   7556        30       105 3.00000e+00 4.43458e+00 2.500e+01
   7557        30       105 6.00000e+00 0.00000e+00 1.500e+02
   7558        30       105 6.00000e+00 3.39288e-01 1.500e+02
   7559        30       105 6.00000e+00 6.78577e-01 2.500e+01
   7560        30       105 6.00000e+00 1.01787e+00 1.500e+02
   7561        30       105 6.00000e+00 1.42501e+00 2.500e+01
   7562        30       105 6.00000e+00 1.83216e+00 2.500e+01
   7563        30       105 6.00000e+00 2.23930e+00 2.500e+01
   7564        30       105 6.00000e+00 2.85002e+00 2.500e+01
   7565        30       105 6.00000e+00 3.46074e+00 2.500e+01
   7566        30       105 6.00000e+00 4.07146e+00 2.500e+01
   7567        30       105 1.00000e+01 0.00000e+00 2.500e+01
   7568        30       105 1.00000e+01 3.32477e-01 2.500e+01
   7569        30       105 1.00000e+01 6.64953e-01 2.500e+01
   7570        30       105 1.00000e+01 9.97430e-01 1.500e+02
   7571        30       105 1.00000e+01 1.39640e+00 2.500e+01
   7572        30       105 1.00000e+01 1.79537e+00 2.500e+01
   7573        30       105 1.00000e+01 2.19435e+00 2.500e+01
   7574        30       105 1.00000e+01 2.79280e+00 2.500e+01
   7575        30       105 1.00000e+01 3.39126e+00 2.500e+01
   7576        30       105 1.00000e+01 3.98972e+00 2.500e+01
   7577        30       110 1.00000e-01 0.00000e+00 2.500e+01
   7578        30       110 1.00000e-01 5.91605e+00 2.500e+01
   7579        30       110 1.00000e-01 1.18321e+01 2.500e+01
   7580        30       110 1.00000e-01 1.77481e+01 2.500e+01
   7581        30       110 1.00000e-01 2.48474e+01 2.500e+01
   7582        30       110 1.00000e-01 3.19467e+01 2.500e+01
   7583        30       110 1.00000e-01 3.90459e+01 2.500e+01
   7584        30       110 1.00000e-01 4.96948e+01 1.500e+02
   7585        30       110 1.00000e-01 6.03437e+01 1.500e+02
   7586        30       110 1.00000e-01 7.09926e+01 1.500e+02
   7587        30       110 1.00000e+00 0.00000e+00 2.500e+01
   7588        30       110 1.00000e+00 6.95226e-01 2.500e+01
   7589        30       110 1.00000e+00 1.39045e+00 2.500e+01
   7590        30       110 1.00000e+00 2.08568e+00 2.500e+01
   7591        30       110 1.00000e+00 2.91995e+00 2.500e+01
   7592        30       110 1.00000e+00 3.75422e+00 2.500e+01
   7593        30       110 1.00000e+00 4.58849e+00 1.500e+02
   7594        30       110 1.00000e+00 5.83990e+00 2.500e+01
   7595        30       110 1.00000e+00 7.09130e+00 2.500e+01
   7596        30       110 1.00000e+00 8.34271e+00 1.500e+02
   7597        30       110 3.00000e+00 0.00000e+00 2.500e+01
   7598        30       110 3.00000e+00 4.16447e-01 2.500e+01
   7599        30       110 3.00000e+00 8.32893e-01 2.500e+01
   7600        30       110 3.00000e+00 1.24934e+00 1.500e+02
   7601        30       110 3.00000e+00 1.74908e+00 2.500e+01
   7602        30       110 3.00000e+00 2.24881e+00 2.500e+01
   7603        30       110 3.00000e+00 2.74855e+00 2.500e+01
   7604        30       110 3.00000e+00 3.49815e+00 2.500e+01
   7605        30       110 3.00000e+00 4.24776e+00 2.500e+01
   7606        30       110 3.00000e+00 4.99736e+00 2.500e+01
   7607        30       110 6.00000e+00 0.00000e+00 1.500e+02
   7608        30       110 6.00000e+00 3.79966e-01 1.500e+02
   7609        30       110 6.00000e+00 7.59932e-01 2.500e+01
   7610        30       110 6.00000e+00 1.13990e+00 1.500e+02
   7611        30       110 6.00000e+00 1.59586e+00 2.500e+01
   7612        30       110 6.00000e+00 2.05182e+00 2.500e+01
   7613        30       110 6.00000e+00 2.50777e+00 2.500e+01
   7614        30       110 6.00000e+00 3.19171e+00 2.500e+01
   7615        30       110 6.00000e+00 3.87565e+00 2.500e+01
   7616        30       110 6.00000e+00 4.55959e+00 2.500e+01
   7617        30       110 1.00000e+01 0.00000e+00 2.500e+01
   7618        30       110 1.00000e+01 3.71720e-01 1.500e+02
   7619        30       110 1.00000e+01 7.43440e-01 2.500e+01
   7620        30       110 1.00000e+01 1.11516e+00 2.500e+01
   7621        30       110 1.00000e+01 1.56122e+00 2.500e+01
   7622        30       110 1.00000e+01 2.00729e+00 2.500e+01
   7623        30       110 1.00000e+01 2.45335e+00 2.500e+01
   7624        30       110 1.00000e+01 3.12245e+00 2.500e+01
   7625        30       110 1.00000e+01 3.79154e+00 2.500e+01
   7626        30       110 1.00000e+01 4.46064e+00 2.500e+01
   7627        35        35 1.00000e+00 0.00000e+00 2.500e+01
   7628        35        35 1.00000e+00 2.14818e-01 2.500e+01
   7629        35        35 1.00000e+00 4.29637e-01 2.500e+01
   7630        35        35 1.00000e+00 6.44455e-01 2.500e+01
   7631        35        35 1.00000e+00 9.02237e-01 2.500e+01
   7632        35        35 1.00000e+00 1.16002e+00 2.500e+01
   7633        35        35 1.00000e+00 1.41780e+00 2.500e+01
   7634        35        35 1.00000e+00 1.41780e+00 2.500e+01
   7635        35        35 1.00000e+00 1.80447e+00 2.500e+01
   7636        35        35 1.00000e+00 2.19115e+00 2.500e+01
   7637        35        35 1.00000e+00 2.57782e+00 2.500e+01
   7638        35        40 3.00000e+00 0.00000e+00 2.500e+01
   7639        35        40 3.00000e+00 1.43044e-01 2.500e+01
   7640        35        40 3.00000e+00 2.86088e-01 2.500e+01
   7641        35        40 3.00000e+00 4.29132e-01 1.500e+02
   7642        35        40 3.00000e+00 6.00785e-01 2.500e+01
   7643        35        40 3.00000e+00 7.72438e-01 2.500e+01
   7644        35        40 3.00000e+00 9.44091e-01 2.500e+01
   7645        35        40 3.00000e+00 9.44091e-01 2.500e+01
   7646        35        40 3.00000e+00 1.20157e+00 2.500e+01
   7647        35        40 3.00000e+00 1.45905e+00 2.500e+01
   7648        35        40 3.00000e+00 1.71653e+00 2.500e+01
   7649        35        40 1.00000e+01 0.00000e+00 2.500e+01
   7650        35        40 1.00000e+01 1.29576e-01 2.500e+01
   7651        35        40 1.00000e+01 2.59152e-01 2.500e+01
   7652        35        40 1.00000e+01 3.88728e-01 2.500e+01
   7653        35        40 1.00000e+01 5.44219e-01 2.500e+01
   7654        35        40 1.00000e+01 6.99710e-01 2.500e+01
   7655        35        40 1.00000e+01 8.55201e-01 2.500e+01
   7656        35        40 1.00000e+01 1.08844e+00 2.500e+01
   7657        35        40 1.00000e+01 1.32167e+00 2.500e+01
   7658        35        40 1.00000e+01 1.55491e+00 2.500e+01
   7659        35        60 1.00000e+01 0.00000e+00 2.500e+01
   7660        35        60 1.00000e+01 1.51159e-01 2.500e+01
   7661        35        60 1.00000e+01 3.02318e-01 2.500e+01
   7662        35        60 1.00000e+01 4.53477e-01 2.500e+01
   7663        35        60 1.00000e+01 6.34868e-01 2.500e+01
   7664        35        60 1.00000e+01 8.16259e-01 2.500e+01
   7665        35        60 1.00000e+01 9.97650e-01 2.500e+01
   7666        35        60 1.00000e+01 9.97650e-01 2.500e+01
   7667        35        60 1.00000e+01 1.26974e+00 2.500e+01
   7668        35        60 1.00000e+01 1.54182e+00 2.500e+01
   7669        35        60 1.00000e+01 1.81391e+00 2.500e+01
   7670        35        60 1.00000e+01 1.81391e+00 2.500e+01
   7671        35        67 3.00000e+00 0.00000e+00 1.500e+02
   7672        35        67 3.00000e+00 1.96147e-01 2.500e+01
   7673        35        67 3.00000e+00 3.92293e-01 1.500e+02
   7674        35        67 3.00000e+00 5.88440e-01 1.500e+02
   7675        35        67 3.00000e+00 8.23816e-01 2.500e+01
   7676        35        67 3.00000e+00 1.05919e+00 2.500e+01
   7677        35        67 3.00000e+00 1.29457e+00 2.500e+01
   7678        35        67 3.00000e+00 1.64763e+00 2.500e+01
   7679        35        67 3.00000e+00 2.00070e+00 2.500e+01
   7680        35        67 3.00000e+00 2.35376e+00 2.500e+01
   7681        35        67 1.00000e+01 0.00000e+00 2.500e+01
   7682        35        67 1.00000e+01 1.80159e-01 2.500e+01
   7683        35        67 1.00000e+01 3.60318e-01 2.500e+01
   7684        35        67 1.00000e+01 5.40478e-01 2.500e+01
   7685        35        67 1.00000e+01 7.56669e-01 2.500e+01
   7686        35        67 1.00000e+01 9.72860e-01 2.500e+01
   7687        35        67 1.00000e+01 1.18905e+00 2.500e+01
   7688        35        67 1.00000e+01 1.51334e+00 2.500e+01
   7689        35        67 1.00000e+01 1.83762e+00 2.500e+01
   7690        35        67 1.00000e+01 2.16191e+00 2.500e+01
   7691        35        72 3.00000e+00 0.00000e+00 2.500e+01
   7692        35        72 3.00000e+00 2.32238e-01 2.500e+01
   7693        35        72 3.00000e+00 4.64477e-01 1.500e+02
   7694        35        72 3.00000e+00 6.96715e-01 2.500e+01
   7695        35        72 3.00000e+00 9.75401e-01 2.500e+01
   7696        35        72 3.00000e+00 1.25409e+00 2.500e+01
   7697        35        72 3.00000e+00 1.53277e+00 2.500e+01
   7698        35        72 3.00000e+00 1.53277e+00 2.500e+01
   7699        35        72 3.00000e+00 1.95080e+00 2.500e+01
   7700        35        72 3.00000e+00 2.36883e+00 2.500e+01
   7701        35        72 3.00000e+00 2.78686e+00 2.500e+01
   7702        35        72 1.00000e+01 0.00000e+00 2.500e+01
   7703        35        72 1.00000e+01 2.13825e-01 2.500e+01
   7704        35        72 1.00000e+01 4.27650e-01 2.500e+01
   7705        35        72 1.00000e+01 6.41475e-01 2.500e+01
   7706        35        72 1.00000e+01 8.98065e-01 2.500e+01
   7707        35        72 1.00000e+01 1.15466e+00 2.500e+01
   7708        35        72 1.00000e+01 1.41125e+00 2.500e+01
   7709        35        72 1.00000e+01 1.79613e+00 2.500e+01
   7710        35        72 1.00000e+01 2.18101e+00 2.500e+01
   7711        35        72 1.00000e+01 2.56590e+00 2.500e+01
   7712        35        77 3.00000e+00 0.00000e+00 2.500e+01
   7713        35        77 3.00000e+00 2.52673e-01 2.500e+01
   7714        35        77 3.00000e+00 5.05347e-01 1.500e+02
   7715        35        77 3.00000e+00 7.58020e-01 2.500e+01
   7716        35        77 3.00000e+00 1.06123e+00 2.500e+01
   7717        35        77 3.00000e+00 1.36444e+00 2.500e+01
   7718        35        77 3.00000e+00 1.66764e+00 2.500e+01
   7719        35        77 3.00000e+00 2.12246e+00 2.500e+01
   7720        35        77 3.00000e+00 2.57727e+00 2.500e+01
   7721        35        77 3.00000e+00 3.03208e+00 2.500e+01
   7722        35        77 1.00000e+01 0.00000e+00 2.500e+01
   7723        35        77 1.00000e+01 2.32657e-01 2.500e+01
   7724        35        77 1.00000e+01 4.65315e-01 2.500e+01
   7725        35        77 1.00000e+01 6.97972e-01 2.500e+01
   7726        35        77 1.00000e+01 9.77162e-01 2.500e+01
   7727        35        77 1.00000e+01 1.25635e+00 2.500e+01
   7728        35        77 1.00000e+01 1.53554e+00 2.500e+01
   7729        35        77 1.00000e+01 1.95432e+00 2.500e+01
   7730        35        77 1.00000e+01 2.37311e+00 2.500e+01
   7731        35        77 1.00000e+01 2.79189e+00 2.500e+01
   7732        35        89 3.00000e+00 0.00000e+00 2.500e+01
   7733        35        89 3.00000e+00 2.78807e-01 2.500e+01
   7734        35        89 3.00000e+00 5.57613e-01 1.500e+02
   7735        35        89 3.00000e+00 8.36420e-01 2.500e+01
   7736        35        89 3.00000e+00 1.17099e+00 2.500e+01
   7737        35        89 3.00000e+00 1.50556e+00 2.500e+01
   7738        35        89 3.00000e+00 1.84012e+00 2.500e+01
   7739        35        89 3.00000e+00 2.34198e+00 2.500e+01
   7740        35        89 3.00000e+00 2.84383e+00 2.500e+01
   7741        35        89 3.00000e+00 3.34568e+00 2.500e+01
   7742        35        89 1.00000e+01 0.00000e+00 2.500e+01
   7743        35        89 1.00000e+01 2.56406e-01 2.500e+01
   7744        35        89 1.00000e+01 5.12812e-01 2.500e+01
   7745        35        89 1.00000e+01 7.69217e-01 2.500e+01
   7746        35        89 1.00000e+01 1.07690e+00 2.500e+01
   7747        35        89 1.00000e+01 1.38459e+00 2.500e+01
   7748        35        89 1.00000e+01 1.69228e+00 2.500e+01
   7749        35        89 1.00000e+01 2.15381e+00 2.500e+01
   7750        35        89 1.00000e+01 2.61534e+00 2.500e+01
   7751        35        89 1.00000e+01 3.07687e+00 2.500e+01
   7752        35        93 1.00000e+01 0.00000e+00 2.500e+01
   7753        35        93 1.00000e+01 2.81320e-01 2.500e+01
   7754        35        93 1.00000e+01 5.62640e-01 2.500e+01
   7755        35        93 1.00000e+01 8.43960e-01 2.500e+01
   7756        35        93 1.00000e+01 1.18154e+00 2.500e+01
   7757        35        93 1.00000e+01 1.51913e+00 2.500e+01
   7758        35        93 1.00000e+01 1.85671e+00 2.500e+01
   7759        35        93 1.00000e+01 2.36309e+00 2.500e+01
   7760        35        93 1.00000e+01 2.86946e+00 2.500e+01
   7761        35        93 1.00000e+01 3.37584e+00 2.500e+01
   7762        35        97 1.00000e+01 0.00000e+00 2.500e+01
   7763        35        97 1.00000e+01 3.03233e-01 2.500e+01
   7764        35        97 1.00000e+01 6.06467e-01 2.500e+01
   7765        35        97 1.00000e+01 9.09700e-01 2.500e+01
