# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------------------------------
# This file contains a summary of initial conditions and outcomes for all collision simulations
# ----------------------------------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id      : Unique id number for the collision (same as in other files) 
# Mini1, Mini2 : Initial masses
# Vrel_inf     : Relative velocity at infinite separation
# ImpParam     : Impact parameter
# Mfin1, Mfin2 : Final masses
# Nstar        : Number of stars at the end of the simulation (0, 1 or 2)
# dM           : Fractional mass loss
# dE           : Fractional loss orbital energy (per unit mass)
# dL           : Fractional loss of orbital angular momentum (per unit mass)
# dTheta       : Difference between the deflection angle for the relative velocity and 
#                the value for point-mass Keplerian encounter dTheta=Theta_coll-Theta_Kep

Coll_id Mini1     Mini2     Vrel_inf  ImpParam  Mfin1     Mfin2     Nstar dM        dE         dL         dTheta    
   7213 7.000e-01 1.000e+00 1.000e+01 1.214e+00 6.937e-01 9.918e-01     2 8.547e-03  1.184e-02  1.074e-03 -6.222e-03
   7214 7.000e-01 1.000e+00 1.000e+01 1.474e+00 6.993e-01 9.994e-01     2 8.059e-04  2.181e-03  0.000e+00 -6.670e-04
   7216 7.000e-01 1.000e+00 1.000e+01 1.734e+00 7.000e-01 1.000e+00     2 0.000e+00  4.760e-04  4.202e-06  4.052e-04
   7217 7.000e-01 1.200e+00 1.000e-01 0.000e+00 0.000e+00 1.770e+00     1 6.853e-02  1.000e+00  1.000e+00  0.000e+00
   7218 7.000e-01 1.200e+00 1.000e-01 2.340e+00 0.000e+00 1.772e+00     1 6.732e-02  1.000e+00  1.000e+00  0.000e+00
   7219 7.000e-01 1.200e+00 1.000e-01 4.679e+00 0.000e+00 1.781e+00     1 6.242e-02  1.000e+00  1.000e+00  0.000e+00
   7220 7.000e-01 1.200e+00 1.000e-01 7.019e+00 0.000e+00 1.802e+00     1 5.137e-02  1.000e+00  1.000e+00  0.000e+00
   7221 7.000e-01 1.200e+00 1.000e-01 9.826e+00 0.000e+00 1.830e+00     1 3.668e-02  1.000e+00  1.000e+00  0.000e+00
   7222 7.000e-01 1.200e+00 1.000e-01 1.263e+01 0.000e+00 1.853e+00     1 2.453e-02  1.000e+00  1.000e+00  0.000e+00
   7223 7.000e-01 1.200e+00 1.000e-01 1.544e+01 0.000e+00 1.866e+00     1 1.784e-02  1.000e+00  1.000e+00  0.000e+00
   7224 7.000e-01 1.200e+00 1.000e-01 1.965e+01 1.201e+00 6.959e-01     2 1.853e-03  1.000e+00  1.000e+00  0.000e+00
   7225 7.000e-01 1.200e+00 1.000e-01 2.386e+01 7.016e-01 1.198e+00     2 1.053e-04  1.000e+00  1.000e+00  0.000e+00
   7226 7.000e-01 1.200e+00 1.000e-01 2.807e+01 7.003e-01 1.200e+00     2 1.579e-05  7.259e-01  2.063e-03  7.426e-02
   7227 7.000e-01 1.200e+00 1.000e+00 0.000e+00 0.000e+00 1.737e+00     1 8.584e-02  1.000e+00  1.000e+00  0.000e+00
   7228 7.000e-01 1.200e+00 1.000e+00 2.898e-01 0.000e+00 1.735e+00     1 8.684e-02  1.000e+00  1.000e+00  0.000e+00
   7229 7.000e-01 1.200e+00 1.000e+00 5.796e-01 0.000e+00 1.750e+00     1 7.889e-02  1.000e+00  1.000e+00  0.000e+00
   7230 7.000e-01 1.200e+00 1.000e+00 8.695e-01 0.000e+00 1.784e+00     1 6.111e-02  1.000e+00  1.000e+00  0.000e+00
   7231 7.000e-01 1.200e+00 1.000e+00 1.217e+00 0.000e+00 1.809e+00     1 4.768e-02  1.000e+00  1.000e+00  0.000e+00
   7232 7.000e-01 1.200e+00 1.000e+00 1.565e+00 1.200e+00 6.654e-01     2 1.803e-02  1.000e+00  1.000e+00  0.000e+00
   7233 7.000e-01 1.200e+00 1.000e+00 1.913e+00 6.888e-01 1.197e+00     2 7.653e-03  6.732e-01  8.259e-02  2.081e-02
   7234 7.000e-01 1.200e+00 1.000e+00 2.434e+00 7.000e-01 1.198e+00     2 1.168e-03  1.645e-01  2.150e-02  1.193e-02
   7235 7.000e-01 1.200e+00 1.000e+00 2.956e+00 7.000e-01 1.199e+00     2 3.158e-04  3.871e-02  5.310e-03  1.090e-02
   7237 7.000e-01 1.200e+00 1.000e+00 3.478e+00 7.000e-01 1.200e+00     2 0.000e+00  9.278e-03  1.145e-03  4.670e-03
   7238 7.000e-01 1.200e+00 3.000e+00 0.000e+00 0.000e+00 1.360e+00     1 2.841e-01  1.000e+00  1.000e+00  0.000e+00
   7239 7.000e-01 1.200e+00 3.000e+00 1.887e-01 0.000e+00 1.385e+00     1 2.712e-01  1.000e+00  1.000e+00  0.000e+00
   7240 7.000e-01 1.200e+00 3.000e+00 3.774e-01 4.023e-01 1.048e+00     2 2.366e-01  9.798e-01  6.345e-01 -5.885e-01
   7241 7.000e-01 1.200e+00 3.000e+00 5.661e-01 5.585e-01 1.066e+00     2 1.450e-01  6.483e-01  2.940e-01 -3.715e-01
   7242 7.000e-01 1.200e+00 3.000e+00 7.925e-01 6.543e-01 1.135e+00     2 5.841e-02  3.003e-01  1.009e-01 -1.710e-01
   7243 7.000e-01 1.200e+00 3.000e+00 1.019e+00 6.836e-01 1.173e+00     2 2.289e-02  1.274e-01  3.254e-02 -6.697e-02
   7244 7.000e-01 1.200e+00 3.000e+00 1.245e+00 6.946e-01 1.187e+00     2 9.900e-03  5.051e-02  1.298e-02 -2.737e-02
   7245 7.000e-01 1.200e+00 3.000e+00 1.585e+00 6.988e-01 1.196e+00     2 2.900e-03  1.243e-02  2.364e-03 -7.063e-03
   7246 7.000e-01 1.200e+00 3.000e+00 1.925e+00 7.000e-01 1.200e+00     2 1.053e-04  3.916e-03  6.777e-04 -1.940e-04
   7247 7.000e-01 1.200e+00 3.000e+00 2.264e+00 7.000e-01 1.200e+00     2 0.000e+00  8.897e-04  8.325e-05  2.960e-04
   7248 7.000e-01 1.200e+00 6.000e+00 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7249 7.000e-01 1.200e+00 6.000e+00 1.763e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7250 7.000e-01 1.200e+00 6.000e+00 3.525e-01 0.000e+00 5.718e-01     1 6.990e-01  1.000e+00  1.000e+00  0.000e+00
   7251 7.000e-01 1.200e+00 6.000e+00 5.288e-01 4.354e-01 9.334e-01     2 2.796e-01  5.103e-01  4.287e-01 -1.990e-01
   7252 7.000e-01 1.200e+00 6.000e+00 7.403e-01 6.234e-01 1.090e+00     2 9.843e-02  2.130e-01  1.429e-01 -9.316e-02
   7253 7.000e-01 1.200e+00 6.000e+00 9.518e-01 6.735e-01 1.151e+00     2 3.984e-02  8.804e-02  3.243e-02 -4.344e-02
   7254 7.000e-01 1.200e+00 6.000e+00 1.163e+00 6.907e-01 1.182e+00     2 1.446e-02  3.230e-02  8.341e-03 -1.950e-02
   7255 7.000e-01 1.200e+00 6.000e+00 1.481e+00 6.978e-01 1.196e+00     2 3.189e-03  5.987e-03  0.000e+00 -4.546e-03
   7256 7.000e-01 1.200e+00 6.000e+00 1.798e+00 7.000e-01 1.200e+00     2 5.263e-05  6.522e-04  4.676e-04 -3.063e-04
   7257 7.000e-01 1.200e+00 6.000e+00 2.115e+00 7.000e-01 1.200e+00     2 0.000e+00  8.294e-05  1.087e-04 -1.094e-04
   7258 7.000e-01 1.200e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7259 7.000e-01 1.200e+00 1.000e+01 1.735e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7260 7.000e-01 1.200e+00 1.000e+01 3.470e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7261 7.000e-01 1.200e+00 1.000e+01 5.205e-01 0.000e+00 7.444e-01     1 6.082e-01  1.000e+00  1.000e+00  0.000e+00
   7262 7.000e-01 1.200e+00 1.000e+01 7.287e-01 5.109e-01 1.024e+00     2 1.920e-01  2.945e-01  2.430e-01 -5.214e-02
   7263 7.000e-01 1.200e+00 1.000e+01 9.369e-01 6.453e-01 1.139e+00     2 6.082e-02  9.852e-02  5.137e-02 -3.548e-02
   7264 7.000e-01 1.200e+00 1.000e+01 1.145e+00 6.826e-01 1.178e+00     2 2.052e-02  3.201e-02  4.836e-03 -1.509e-02
   7265 7.000e-01 1.200e+00 1.000e+01 1.457e+00 6.977e-01 1.197e+00     2 2.721e-03  4.384e-03  0.000e+00 -2.292e-03
   7266 7.000e-01 1.200e+00 1.000e+01 1.770e+00 7.000e-01 1.200e+00     2 5.263e-05  3.664e-04  1.023e-05  4.720e-05
   7267 7.000e-01 1.200e+00 1.000e+01 2.082e+00 7.000e-01 1.200e+00     2 0.000e+00  1.131e-04  0.000e+00  3.432e-04
   7268 7.000e-01 1.537e+00 1.000e-01 0.000e+00 0.000e+00 2.112e+00     1 5.589e-02  1.000e+00  1.000e+00  0.000e+00
   7269 7.000e-01 1.537e+00 1.000e-01 2.752e+00 0.000e+00 2.107e+00     1 5.817e-02  1.000e+00  1.000e+00  0.000e+00
   7270 7.000e-01 1.537e+00 1.000e-01 5.503e+00 0.000e+00 2.109e+00     1 5.714e-02  1.000e+00  1.000e+00  0.000e+00
   7271 7.000e-01 1.537e+00 1.000e-01 8.255e+00 0.000e+00 2.129e+00     1 4.842e-02  1.000e+00  1.000e+00  0.000e+00
   7272 7.000e-01 1.537e+00 1.000e-01 1.156e+01 0.000e+00 2.165e+00     1 3.242e-02  1.000e+00  1.000e+00  0.000e+00
   7273 7.000e-01 1.537e+00 1.000e-01 1.486e+01 0.000e+00 2.185e+00     1 2.339e-02  1.000e+00  1.000e+00  0.000e+00
   7274 7.000e-01 1.537e+00 1.000e-01 1.816e+01 0.000e+00 2.195e+00     1 1.883e-02  1.000e+00  1.000e+00  0.000e+00
   7275 7.000e-01 1.537e+00 1.000e-01 2.311e+01 6.940e-01 1.541e+00     2 1.107e-03  1.000e+00  1.000e+00  0.000e+00
   7278 7.000e-01 1.537e+00 1.000e+00 0.000e+00 0.000e+00 2.068e+00     1 7.560e-02  1.000e+00  1.000e+00  0.000e+00
   7279 7.000e-01 1.537e+00 1.000e+00 3.427e-01 0.000e+00 2.070e+00     1 7.457e-02  1.000e+00  1.000e+00  0.000e+00
   7280 7.000e-01 1.537e+00 1.000e+00 6.854e-01 0.000e+00 2.083e+00     1 6.867e-02  1.000e+00  1.000e+00  0.000e+00
   7281 7.000e-01 1.537e+00 1.000e+00 1.028e+00 0.000e+00 2.122e+00     1 5.164e-02  1.000e+00  1.000e+00  0.000e+00
   7282 7.000e-01 1.537e+00 1.000e+00 1.439e+00 0.000e+00 2.134e+00     1 4.628e-02  1.000e+00  1.000e+00  0.000e+00
   7283 7.000e-01 1.537e+00 1.000e+00 1.851e+00 6.562e-01 1.552e+00     2 1.303e-02  1.000e+00  1.000e+00  0.000e+00
   7284 7.000e-01 1.537e+00 1.000e+00 2.262e+00 6.907e-01 1.538e+00     2 3.766e-03  4.904e-01  5.361e-02  2.546e-02
   7285 7.000e-01 1.537e+00 1.000e+00 2.879e+00 6.994e-01 1.537e+00     2 4.720e-04  1.036e-01  1.228e-02  2.429e-02
   7288 7.000e-01 1.537e+00 3.000e+00 0.000e+00 0.000e+00 1.696e+00     1 2.418e-01  1.000e+00  1.000e+00  0.000e+00
   7289 7.000e-01 1.537e+00 3.000e+00 2.248e-01 0.000e+00 1.741e+00     1 2.216e-01  1.000e+00  1.000e+00  0.000e+00
   7290 7.000e-01 1.537e+00 3.000e+00 4.496e-01 3.309e-01 1.466e+00     2 1.967e-01  9.803e-01  7.813e-01 -4.474e-01
   7291 7.000e-01 1.537e+00 3.000e+00 6.743e-01 5.706e-01 1.434e+00     2 1.039e-01  5.791e-01  2.630e-01 -2.966e-01
   7292 7.000e-01 1.537e+00 3.000e+00 9.441e-01 6.633e-01 1.492e+00     2 3.661e-02  2.256e-01  6.190e-02 -1.198e-01
   7293 7.000e-01 1.537e+00 3.000e+00 1.214e+00 6.909e-01 1.520e+00     2 1.180e-02  7.744e-02  1.715e-02 -3.882e-02
   7295 7.000e-01 1.537e+00 3.000e+00 1.484e+00 6.976e-01 1.532e+00     2 3.342e-03  2.494e-02  5.442e-03 -1.204e-02
   7296 7.000e-01 1.537e+00 3.000e+00 1.888e+00 7.000e-01 1.537e+00     2 1.904e-04  4.911e-03  7.818e-04  3.770e-04
   7299 7.000e-01 1.537e+00 6.000e+00 0.000e+00 0.000e+00 2.037e-01     1 9.090e-01  1.000e+00  1.000e+00  0.000e+00
   7300 7.000e-01 1.537e+00 6.000e+00 2.104e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7301 7.000e-01 1.537e+00 6.000e+00 4.207e-01 0.000e+00 1.092e+00     1 5.119e-01  1.000e+00  1.000e+00  0.000e+00
   7302 7.000e-01 1.537e+00 6.000e+00 6.311e-01 5.076e-01 1.359e+00     2 1.656e-01  3.928e-01  3.184e-01 -1.467e-01
   7303 7.000e-01 1.537e+00 6.000e+00 8.835e-01 6.559e-01 1.478e+00     2 4.610e-02  1.270e-01  6.668e-02 -5.709e-02
   7304 7.000e-01 1.537e+00 6.000e+00 1.136e+00 6.878e-01 1.517e+00     2 1.429e-02  4.025e-02  1.537e-02 -2.131e-02
   7305 7.000e-01 1.537e+00 6.000e+00 1.388e+00 6.969e-01 1.531e+00     2 4.249e-03  1.138e-02  1.400e-03 -6.551e-03
   7306 7.000e-01 1.537e+00 6.000e+00 1.767e+00 7.000e-01 1.537e+00     2 1.010e-04  1.403e-03  0.000e+00 -4.420e-04
   7309 7.000e-01 1.537e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7310 7.000e-01 1.537e+00 1.000e+01 2.072e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7311 7.000e-01 1.537e+00 1.000e+01 4.143e-01 0.000e+00 7.388e-01     1 6.698e-01  1.000e+00  1.000e+00  0.000e+00
   7312 7.000e-01 1.537e+00 1.000e+01 6.215e-01 2.443e-01 1.254e+00     2 3.303e-01  6.361e-01  6.573e-01 -7.196e-02
   7313 7.000e-01 1.537e+00 1.000e+01 8.701e-01 6.055e-01 1.441e+00     2 8.527e-02  1.602e-01  8.796e-02 -4.457e-02
   7314 7.000e-01 1.537e+00 1.000e+01 1.119e+00 6.749e-01 1.504e+00     2 2.579e-02  4.833e-02  1.510e-02 -1.830e-02
   7315 7.000e-01 1.537e+00 1.000e+01 1.367e+00 6.934e-01 1.527e+00     2 7.302e-03  1.426e-02  2.372e-03 -5.590e-03
   7316 7.000e-01 1.537e+00 1.000e+01 1.740e+00 7.000e-01 1.537e+00     2 2.351e-04  9.689e-04  0.000e+00 -3.929e-04
   7319 7.000e-01 1.700e+00 1.000e-01 0.000e+00 0.000e+00 2.262e+00     1 5.742e-02  1.000e+00  1.000e+00  0.000e+00
   7320 7.000e-01 1.700e+00 1.000e-01 3.002e+00 0.000e+00 2.267e+00     1 5.546e-02  1.000e+00  1.000e+00  0.000e+00
   7321 7.000e-01 1.700e+00 1.000e-01 6.003e+00 0.000e+00 2.271e+00     1 5.383e-02  1.000e+00  1.000e+00  0.000e+00
   7322 7.000e-01 1.700e+00 1.000e-01 9.005e+00 0.000e+00 2.290e+00     1 4.567e-02  1.000e+00  1.000e+00  0.000e+00
   7323 7.000e-01 1.700e+00 1.000e-01 1.261e+01 0.000e+00 2.328e+00     1 2.983e-02  1.000e+00  1.000e+00  0.000e+00
   7324 7.000e-01 1.700e+00 1.000e-01 1.621e+01 0.000e+00 2.337e+00     1 2.612e-02  1.000e+00  1.000e+00  0.000e+00
   7325 7.000e-01 1.700e+00 1.000e-01 1.981e+01 0.000e+00 2.381e+00     1 7.833e-03  1.000e+00  1.000e+00  0.000e+00
   7326 7.000e-01 1.700e+00 1.000e-01 2.521e+01 6.992e-01 1.699e+00     2 8.250e-04  1.000e+00  1.000e+00  0.000e+00
   7327 7.000e-01 1.700e+00 1.000e-01 3.062e+01 7.007e-01 1.699e+00     2 1.667e-05  1.000e+00  1.000e+00  0.000e+00
   7328 7.000e-01 1.700e+00 1.000e-01 3.602e+01 7.000e-01 1.700e+00     2 0.000e+00  2.942e-01  1.047e-03  2.891e-02
   7329 7.000e-01 1.700e+00 1.000e+00 0.000e+00 0.000e+00 2.221e+00     1 7.458e-02  1.000e+00  1.000e+00  0.000e+00
   7330 7.000e-01 1.700e+00 1.000e+00 3.739e-01 0.000e+00 2.227e+00     1 7.196e-02  1.000e+00  1.000e+00  0.000e+00
   7331 7.000e-01 1.700e+00 1.000e+00 7.477e-01 0.000e+00 2.245e+00     1 6.471e-02  1.000e+00  1.000e+00  0.000e+00
   7332 7.000e-01 1.700e+00 1.000e+00 1.122e+00 0.000e+00 2.281e+00     1 4.950e-02  1.000e+00  1.000e+00  0.000e+00
   7333 7.000e-01 1.700e+00 1.000e+00 1.570e+00 0.000e+00 2.290e+00     1 4.592e-02  1.000e+00  1.000e+00  0.000e+00
   7334 7.000e-01 1.700e+00 1.000e+00 2.019e+00 6.674e-01 1.704e+00     2 1.201e-02  1.000e+00  1.000e+00  0.000e+00
   7335 7.000e-01 1.700e+00 1.000e+00 2.468e+00 6.928e-01 1.697e+00     2 4.167e-03  4.593e-01  5.362e-02  2.985e-02
   7336 7.000e-01 1.700e+00 1.000e+00 3.140e+00 6.999e-01 1.699e+00     2 3.292e-04  8.387e-02  1.074e-02  1.709e-02
   7337 7.000e-01 1.700e+00 1.000e+00 3.813e+00 7.000e-01 1.700e+00     2 0.000e+00  1.403e-02  2.179e-03  9.390e-03
   7338 7.000e-01 1.700e+00 1.000e+00 4.486e+00 7.000e-01 1.700e+00     2 0.000e+00  4.502e-03  4.271e-04  1.345e-03
   7339 7.000e-01 1.700e+00 3.000e+00 0.000e+00 0.000e+00 1.840e+00     1 2.334e-01  1.000e+00  1.000e+00  0.000e+00
   7340 7.000e-01 1.700e+00 3.000e+00 2.452e-01 0.000e+00 1.880e+00     1 2.168e-01  1.000e+00  1.000e+00  0.000e+00
   7341 7.000e-01 1.700e+00 3.000e+00 4.904e-01 4.320e-01 1.563e+00     2 1.686e-01  9.616e-01  5.689e-01 -4.449e-01
   7342 7.000e-01 1.700e+00 3.000e+00 7.357e-01 5.881e-01 1.580e+00     2 9.663e-02  5.684e-01  2.472e-01 -2.744e-01
   7343 7.000e-01 1.700e+00 3.000e+00 1.030e+00 6.701e-01 1.654e+00     2 3.168e-02  2.175e-01  6.178e-02 -1.080e-01
   7344 7.000e-01 1.700e+00 3.000e+00 1.324e+00 6.915e-01 1.683e+00     2 1.083e-02  7.582e-02  1.576e-02 -3.586e-02
   7345 7.000e-01 1.700e+00 3.000e+00 1.618e+00 6.985e-01 1.695e+00     2 2.788e-03  2.260e-02  4.337e-03 -1.083e-02
   7346 7.000e-01 1.700e+00 3.000e+00 2.060e+00 7.000e-01 1.700e+00     2 1.250e-04  4.464e-03  9.269e-04 -4.100e-04
   7347 7.000e-01 1.700e+00 3.000e+00 2.501e+00 7.000e-01 1.700e+00     2 0.000e+00  5.782e-04  1.425e-04  9.120e-04
   7348 7.000e-01 1.700e+00 3.000e+00 2.943e+00 7.000e-01 1.700e+00     2 0.000e+00  1.291e-03  2.285e-04  1.700e-04
   7349 7.000e-01 1.700e+00 6.000e+00 0.000e+00 0.000e+00 1.910e-01     1 9.204e-01  1.000e+00  1.000e+00  0.000e+00
   7350 7.000e-01 1.700e+00 6.000e+00 2.295e-01 0.000e+00 4.342e-01     1 8.191e-01  1.000e+00  1.000e+00  0.000e+00
   7351 7.000e-01 1.700e+00 6.000e+00 4.590e-01 1.279e-01 1.192e+00     2 4.501e-01  8.716e-01  8.444e-01 -2.885e-01
   7352 7.000e-01 1.700e+00 6.000e+00 6.885e-01 5.209e-01 1.492e+00     2 1.614e-01  3.812e-01  2.872e-01 -1.422e-01
   7353 7.000e-01 1.700e+00 6.000e+00 9.639e-01 6.603e-01 1.630e+00     2 4.564e-02  1.257e-01  7.151e-02 -5.651e-02
   7354 7.000e-01 1.700e+00 6.000e+00 1.239e+00 6.888e-01 1.675e+00     2 1.500e-02  4.232e-02  1.097e-02 -2.182e-02
   7355 7.000e-01 1.700e+00 6.000e+00 1.515e+00 6.982e-01 1.692e+00     2 3.887e-03  1.084e-02  4.394e-04 -6.975e-03
   7356 7.000e-01 1.700e+00 6.000e+00 1.928e+00 7.000e-01 1.700e+00     2 1.667e-04  1.113e-03  6.016e-04 -6.274e-04
   7357 7.000e-01 1.700e+00 6.000e+00 2.341e+00 7.000e-01 1.700e+00     2 0.000e+00  8.134e-04  0.000e+00 -1.845e-04
   7359 7.000e-01 1.700e+00 6.000e+00 2.754e+00 7.000e-01 1.700e+00     2 0.000e+00  9.703e-04  5.493e-05 -1.319e-04
   7360 7.000e-01 1.700e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7361 7.000e-01 1.700e+00 1.000e+01 2.260e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
   7362 7.000e-01 1.700e+00 1.000e+01 4.520e-01 0.000e+00 7.669e-01     1 6.805e-01  1.000e+00  1.000e+00  0.000e+00
   7363 7.000e-01 1.700e+00 1.000e+01 6.780e-01 2.542e-01 1.342e+00     2 3.351e-01  6.328e-01  6.104e-01 -7.077e-02
   7364 7.000e-01 1.700e+00 1.000e+01 9.492e-01 6.016e-01 1.583e+00     2 8.953e-02  1.718e-01  1.231e-01 -4.593e-02
   7365 7.000e-01 1.700e+00 1.000e+01 1.220e+00 6.755e-01 1.663e+00     2 2.575e-02  5.034e-02  1.615e-02 -1.905e-02
   7366 7.000e-01 1.700e+00 1.000e+01 1.492e+00 6.949e-01 1.689e+00     2 6.696e-03  1.187e-02  1.417e-03 -6.357e-03
   7367 7.000e-01 1.700e+00 1.000e+01 1.898e+00 6.999e-01 1.699e+00     2 2.875e-04  7.543e-04  0.000e+00 -8.354e-04
   7368 7.000e-01 1.700e+00 1.000e+01 2.305e+00 7.000e-01 1.700e+00     2 0.000e+00  3.025e-04  1.137e-04 -3.890e-04
   7369 7.000e-01 1.700e+00 1.000e+01 2.712e+00 7.000e-01 1.700e+00     2 0.000e+00  6.091e-04  0.000e+00 -1.027e-04
   7370 7.000e-01 2.000e+00 1.000e-01 0.000e+00 0.000e+00 2.557e+00     1 5.311e-02  1.000e+00  1.000e+00  0.000e+00
   7371 7.000e-01 2.000e+00 1.000e-01 3.346e+00 0.000e+00 2.562e+00     1 5.122e-02  1.000e+00  1.000e+00  0.000e+00
   7372 7.000e-01 2.000e+00 1.000e-01 6.693e+00 0.000e+00 2.571e+00     1 4.774e-02  1.000e+00  1.000e+00  0.000e+00
   7373 7.000e-01 2.000e+00 1.000e-01 1.004e+01 0.000e+00 2.581e+00     1 4.419e-02  1.000e+00  1.000e+00  0.000e+00
   7374 7.000e-01 2.000e+00 1.000e-01 1.406e+01 0.000e+00 2.620e+00     1 2.948e-02  1.000e+00  1.000e+00  0.000e+00
   7375 7.000e-01 2.000e+00 1.000e-01 1.807e+01 0.000e+00 2.621e+00     1 2.930e-02  1.000e+00  1.000e+00  0.000e+00
   7376 7.000e-01 2.000e+00 1.000e-01 2.209e+01 0.000e+00 2.638e+00     1 2.281e-02  1.000e+00  1.000e+00  0.000e+00
   7377 7.000e-01 2.000e+00 1.000e-01 2.811e+01 7.010e-01 1.997e+00     2 8.296e-04  1.000e+00  1.000e+00  0.000e+00
   7378 7.000e-01 2.000e+00 1.000e-01 3.413e+01 7.007e-01 1.999e+00     2 3.704e-05  1.000e+00  1.000e+00  0.000e+00
   7379 7.000e-01 2.000e+00 1.000e-01 4.016e+01 7.000e-01 2.000e+00     2 0.000e+00  1.966e-01  6.099e-04  2.505e-02
   7380 7.000e-01 2.000e+00 1.000e+00 0.000e+00 0.000e+00 2.521e+00     1 6.648e-02  1.000e+00  1.000e+00  0.000e+00
   7381 7.000e-01 2.000e+00 1.000e+00 4.155e-01 0.000e+00 2.523e+00     1 6.570e-02  1.000e+00  1.000e+00  0.000e+00
   7382 7.000e-01 2.000e+00 1.000e+00 8.310e-01 0.000e+00 2.537e+00     1 6.022e-02  1.000e+00  1.000e+00  0.000e+00
   7383 7.000e-01 2.000e+00 1.000e+00 1.246e+00 0.000e+00 2.570e+00     1 4.800e-02  1.000e+00  1.000e+00  0.000e+00
   7384 7.000e-01 2.000e+00 1.000e+00 1.745e+00 0.000e+00 2.582e+00     1 4.359e-02  1.000e+00  1.000e+00  0.000e+00
   7385 7.000e-01 2.000e+00 1.000e+00 2.244e+00 6.708e-01 1.997e+00     2 1.188e-02  1.000e+00  1.000e+00  0.000e+00
   7386 7.000e-01 2.000e+00 1.000e+00 2.742e+00 6.949e-01 1.995e+00     2 3.870e-03  4.744e-01  5.419e-02  3.922e-02
   7387 7.000e-01 2.000e+00 1.000e+00 3.490e+00 7.001e-01 1.999e+00     2 3.407e-04  8.774e-02  1.050e-02  1.854e-02
   7388 7.000e-01 2.000e+00 1.000e+00 4.238e+00 7.000e-01 2.000e+00     2 0.000e+00  1.523e-02  1.802e-03  8.920e-03
   7389 7.000e-01 2.000e+00 1.000e+00 4.986e+00 7.000e-01 2.000e+00     2 0.000e+00  5.226e-03  5.338e-04  5.002e-03
   7390 7.000e-01 2.000e+00 3.000e+00 0.000e+00 0.000e+00 2.123e+00     1 2.135e-01  1.000e+00  1.000e+00  0.000e+00
   7391 7.000e-01 2.000e+00 3.000e+00 2.714e-01 0.000e+00 2.167e+00     1 1.975e-01  1.000e+00  1.000e+00  0.000e+00
   7392 7.000e-01 2.000e+00 3.000e+00 5.427e-01 4.730e-01 1.815e+00     2 1.525e-01  9.790e-01  5.473e-01 -3.721e-01
   7393 7.000e-01 2.000e+00 3.000e+00 8.141e-01 5.933e-01 1.874e+00     2 8.627e-02  5.839e-01  2.376e-01 -2.549e-01
   7394 7.000e-01 2.000e+00 3.000e+00 1.140e+00 6.712e-01 1.950e+00     2 2.920e-02  2.230e-01  6.618e-02 -1.032e-01
   7395 7.000e-01 2.000e+00 3.000e+00 1.465e+00 6.933e-01 1.981e+00     2 9.422e-03  7.351e-02  1.907e-02 -3.349e-02
   7396 7.000e-01 2.000e+00 3.000e+00 1.791e+00 6.994e-01 1.994e+00     2 2.456e-03  2.207e-02  5.072e-03 -9.636e-03
